,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
156,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Idiomarinaceae:Pseudidiomarina,1,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Idiomarinaceae:Pseudidiomarina,Bacteria,Alteromonadales,Proteobacteria,Gammaproteobacteria,Bacteria,Pseudidiomarina,Idiomarinaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AAlteromonadales%253AIdiomarinaceae%253APseudidiomarina,Idiomarinaceae,Pseudidiomarina,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,79.0,0.1144960723,3.0,0.004482228,1.0,0.0021757104,,
157,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Mogibacteriaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AMogibacteriaceae,Mogibacteriaceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,96.0,0.1434312949,,,,
158,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus:eutactus,27,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus:eutactus,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,eutactus,Coprococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ACoprococcus%253Aeutactus,Lachnospiraceae,Coprococcus,eutactus,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,553.0,1.2031678343,27.0,0.160848326
159,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Oceanospirillales:Oleiphilaceae,2,Bacteria:Proteobacteria:Gammaproteobacteria:Oceanospirillales:Oleiphilaceae,Bacteria,Oceanospirillales,Proteobacteria,Gammaproteobacteria,Bacteria,Oleiphilaceae,Oceanospirillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AOceanospirillales%253AOleiphilaceae,Oleiphilaceae,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,4.0,0.0057972695,2.0,0.002988152,,,,
160,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,107,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Dialister,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ADialister,Veillonellaceae,Dialister,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,795.0,1.187790411,107.0,0.2328010095,,
161,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:uniformis,1709,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:uniformis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,uniformis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Auniformis,Bacteroidaceae,Bacteroides,uniformis,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,15179.0,22.6785794325,15127.0,32.9119707585,1709.0,10.1811033004
162,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Lactobacillaceae:Lactobacillus:coleohominis,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Lactobacillaceae:Lactobacillus:coleohominis,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,coleohominis,Lactobacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253ALactobacillaceae%253ALactobacillus%253Acoleohominis,Lactobacillaceae,Lactobacillus,coleohominis,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,16.0,0.0239052158,16.0,0.0348113659,1.0,0.0059573454
163,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Citrobacter:freundii,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Citrobacter:freundii,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,freundii,Citrobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ACitrobacter%253Afreundii,Enterobacteriaceae,Citrobacter,freundii,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,992.0,2.1583046865,1.0,0.0059573454
164,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia:satelles,24,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia:satelles,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,satelles,Shuttleworthia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AShuttleworthia%253Asatelles,Lachnospiraceae,Shuttleworthia,satelles,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,194.0,0.4220878117,24.0,0.1429762898
165,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus:cateniformis,1,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus:cateniformis,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Bacteria,cateniformis,Coprobacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ACoprobacillus%253Acateniformis,Erysipelotrichaceae,Coprobacillus,cateniformis,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,582.0,0.8434538129,582.0,0.8435027102,582.0,0.8695522254,8.0,0.017405683,1.0,0.0059573454
166,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea,128,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Dorea,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ADorea,Lachnospiraceae,Dorea,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,131.0,0.2850180584,,
167,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Paludibacter,5,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Paludibacter,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Paludibacter,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253APaludibacter,Porphyromonadaceae,Paludibacter,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,1774.0,2.650490804,5.0,0.0108785518,,
168,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus,260,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,Streptococcus,Streptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus,Streptococcaceae,Streptococcus,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,270.0,0.403400517,261.0,0.5678604064,,
169,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:vadinHB04,35,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:vadinHB04,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,vadinHB04,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AvadinHB04,Veillonellaceae,vadinHB04,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,795.0,1.187790411,35.0,0.0761498629,,
170,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Marinilabiaceae:Ruminofilibacter:xylanolyticum,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Marinilabiaceae:Ruminofilibacter:xylanolyticum,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,xylanolyticum,Ruminofilibacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AMarinilabiaceae%253ARuminofilibacter%253Axylanolyticum,Marinilabiaceae,Ruminofilibacter,xylanolyticum,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,13.0,0.0194229879,1.0,0.0021757104,1.0,0.0059573454
171,organisms,Bacteria:Chlorobi:Chlorobia:Chlorobiales:Chlorobiaceae:Chlorobium:chlorochromatii,1,Bacteria:Chlorobi:Chlorobia:Chlorobiales:Chlorobiaceae:Chlorobium:chlorochromatii,Bacteria,Chlorobiales,Chlorobi,Chlorobia,Bacteria,chlorochromatii,Chlorobium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AChlorobi%253AChlorobia%253AChlorobiales%253AChlorobiaceae%253AChlorobium%253Achlorochromatii,Chlorobiaceae,Chlorobium,chlorochromatii,MGYA00005313,69002.0,100.0,1.0,0.0014492334,1.0,0.0014492334,1.0,0.0014493174,1.0,0.001494076,1.0,0.0021757104,1.0,0.0059573454
172,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Vibrionales:Vibrionaceae:Vibrio,51,Bacteria:Proteobacteria:Gammaproteobacteria:Vibrionales:Vibrionaceae:Vibrio,Bacteria,Vibrionales,Proteobacteria,Gammaproteobacteria,Bacteria,Vibrio,Vibrionaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AVibrionales%253AVibrionaceae%253AVibrio,Vibrionaceae,Vibrio,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,69.0,0.1000028986,52.0,0.0776919514,51.0,0.1109612288,,
173,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Trabulsiella,109,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Trabulsiella,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,Trabulsiella,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ATrabulsiella,Enterobacteriaceae,Trabulsiella,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,119.0,0.258909534,,
174,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Chromatiales,5,Bacteria:Proteobacteria:Gammaproteobacteria:Chromatiales,Bacteria,Chromatiales,Proteobacteria,Gammaproteobacteria,Bacteria,Chromatiales,Gammaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AChromatiales,,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,8.0,0.011594539,,,,,,
175,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Serratia,850,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Serratia,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,Serratia,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ASerratia,Enterobacteriaceae,Serratia,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,1429.0,3.1090901179,,
176,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Sporomusa,12,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Sporomusa,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Sporomusa,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ASporomusa,Veillonellaceae,Sporomusa,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,795.0,1.187790411,12.0,0.0261085244,,
177,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Eubacteriaceae:Anaerofustis,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Eubacteriaceae:Anaerofustis,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Anaerofustis,Eubacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AEubacteriaceae%253AAnaerofustis,Eubacteriaceae,Anaerofustis,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,2.0,0.002988152,1.0,0.0021757104,,
178,organisms,Bacteria:Proteobacteria:Betaproteobacteria,1,Bacteria:Proteobacteria:Betaproteobacteria,Bacteria,,Proteobacteria,Betaproteobacteria,Bacteria,Betaproteobacteria,Proteobacteria,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria,,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,,,,,,,,
179,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Clostridium:cocleatum,9,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Clostridium:cocleatum,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Bacteria,cocleatum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AClostridium%253Acocleatum,Erysipelotrichaceae,Clostridium,cocleatum,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,582.0,0.8434538129,582.0,0.8435027102,582.0,0.8695522254,292.0,0.6353074279,9.0,0.0536161087
180,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:pseudolongum,2,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:pseudolongum,Bacteria,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,pseudolongum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Apseudolongum,Bifidobacteriaceae,Bifidobacterium,pseudolongum,MGYA00005313,69002.0,100.0,285.0,0.4130315063,221.0,0.3202805716,181.0,0.2623264442,181.0,0.270427754,160.0,0.3481136591,2.0,0.0119146908
181,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Enterobacter:cloacae,68,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Enterobacter:cloacae,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,cloacae,Enterobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AEnterobacter%253Acloacae,Enterobacteriaceae,Enterobacter,cloacae,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,103.0,0.2240981681,68.0,0.4050994877
182,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Idiomarinaceae,2,Bacteria:Proteobacteria:Gammaproteobacteria:Alteromonadales:Idiomarinaceae,Bacteria,Alteromonadales,Proteobacteria,Gammaproteobacteria,Bacteria,Idiomarinaceae,Alteromonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AAlteromonadales%253AIdiomarinaceae,Idiomarinaceae,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,79.0,0.1144960723,3.0,0.004482228,,,,
183,organisms,Bacteria:Proteobacteria:Betaproteobacteria:A21b:EB1003,1,Bacteria:Proteobacteria:Betaproteobacteria:A21b:EB1003,Bacteria,A21b,Proteobacteria,Betaproteobacteria,Bacteria,EB1003,A21b,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AA21b%253AEB1003,EB1003,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,1.0,0.0014493174,1.0,0.001494076,,,,
184,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Serratia:rubidaea,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Serratia:rubidaea,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,rubidaea,Serratia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ASerratia%253Arubidaea,Enterobacteriaceae,Serratia,rubidaea,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,1429.0,3.1090901179,1.0,0.0059573454
185,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella,12,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Bacteria,Collinsella,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ACollinsella,Coriobacteriaceae,Collinsella,,MGYA00005313,69002.0,100.0,285.0,0.4130315063,62.0,0.089852468,62.0,0.089857677,62.0,0.0926327113,14.0,0.0304599452,,
186,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:S24-7,60,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:S24-7,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,S24-7,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AS24-7,S24-7,,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,60.0,0.0896445593,,,,
187,organisms,Bacteria:Fusobacteria:Fusobacteriia:Fusobacteriales:Fusobacteriaceae:Fusobacterium,4,Bacteria:Fusobacteria:Fusobacteriia:Fusobacteriales:Fusobacteriaceae:Fusobacterium,Bacteria,Fusobacteriales,Fusobacteria,Fusobacteriia,Bacteria,Fusobacterium,Fusobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFusobacteria%253AFusobacteriia%253AFusobacteriales%253AFusobacteriaceae%253AFusobacterium,Fusobacteriaceae,Fusobacterium,,MGYA00005313,69002.0,100.0,4.0,0.0057969334,4.0,0.0057969334,4.0,0.0057972695,4.0,0.005976304,4.0,0.0087028415,,
188,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:adolescentis,9,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:adolescentis,Bacteria,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,adolescentis,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Aadolescentis,Bifidobacteriaceae,Bifidobacterium,adolescentis,MGYA00005313,69002.0,100.0,285.0,0.4130315063,221.0,0.3202805716,181.0,0.2623264442,181.0,0.270427754,160.0,0.3481136591,9.0,0.0536161087
189,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides,12977,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Bacteroides,Bacteroidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides,Bacteroidaceae,Bacteroides,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,15179.0,22.6785794325,15127.0,32.9119707585,,
190,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprophilus,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprophilus,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,coprophilus,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Acoprophilus,Bacteroidaceae,Bacteroides,coprophilus,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,15179.0,22.6785794325,15127.0,32.9119707585,1.0,0.0059573454
191,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:barnesiae,4,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:barnesiae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,barnesiae,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Abarnesiae,Bacteroidaceae,Bacteroides,barnesiae,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,15179.0,22.6785794325,15127.0,32.9119707585,4.0,0.0238293816
192,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Sutterella,340,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Sutterella,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Bacteria,Sutterella,Alcaligenaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae%253ASutterella,Alcaligenaceae,Sutterella,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,366.0,0.530450158,343.0,0.5124680641,340.0,0.7397415256,,
193,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:flavefaciens,34,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:flavefaciens,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,flavefaciens,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Aflavefaciens,Ruminococcaceae,Ruminococcus,flavefaciens,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8001.0,11.9541019856,380.0,0.8267699404,34.0,0.2025497438
194,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae,1424,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Ruminococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae,Ruminococcaceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8001.0,11.9541019856,,,,
