,type,id,attributes_count,attributes.lineage,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.family,attributes.hierarchy.class,attributes.hierarchy.kingdom,attributes.hierarchy.species,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
158,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:5-7N15,8,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:5-7N15,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,,5-7N15,Bacteria,5-7N15,Bacteroidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253A5-7N15,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,2130.0,23.2812329216,8.0,0.1354325377,,
159,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas:endodontalis,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas:endodontalis,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,endodontalis,Porphyromonas,Bacteria,endodontalis,Porphyromonas,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253APorphyromonas%253Aendodontalis,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,1138.0,12.4385178708,6.0,0.1015744033,3.0,0.1907183725
160,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides,782,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,Parabacteroides,Bacteria,Parabacteroides,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,1138.0,12.4385178708,1037.0,17.5554426951,,
161,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:ovatus,39,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:ovatus,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,ovatus,Bacteroides,Bacteria,ovatus,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aovatus,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,2130.0,23.2812329216,2114.0,35.7880480786,39.0,2.479338843
162,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:longum,2,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:longum,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Actinobacteria,Bacteria,longum,Bifidobacterium,Bacteria,longum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Alongum,MGYA00005314,11942.0,98.1184783502,15.0,0.1232437762,8.0,0.065730014,8.0,0.0657462196,8.0,0.0874412504,8.0,0.1354325377,2.0,0.1271455817
163,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Faecalibacterium:prausnitzii,64,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Faecalibacterium:prausnitzii,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,prausnitzii,Faecalibacterium,Bacteria,prausnitzii,Faecalibacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AFaecalibacterium%253Aprausnitzii,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1741.0,19.0294021205,64.0,1.0834603013,64.0,4.0686586141
164,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:CandidatusHamiltonella,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:CandidatusHamiltonella,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,CandidatusHamiltonella,Bacteria,CandidatusHamiltonella,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ACandidatusHamiltonella,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,195.0,1.6021690905,188.0,1.5450361604,188.0,2.0548693846,1.0,0.0169290672,,
165,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella,6,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,Klebsiella,Bacteria,Klebsiella,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AKlebsiella,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,195.0,1.6021690905,188.0,1.5450361604,188.0,2.0548693846,9.0,0.1523616049,,
166,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Butyrivibrio,Bacteria,Butyrivibrio,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AButyrivibrio,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1068.0,11.6734069297,5.0,0.084645336,,
167,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae,154,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,,Bacteria,Enterobacteriaceae,Enterobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,195.0,1.6021690905,188.0,1.5450361604,188.0,2.0548693846,,,,
168,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus,147,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Coprococcus,Bacteria,Coprococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ACoprococcus,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1068.0,11.6734069297,149.0,2.5224310141,,
169,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae,93,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae,Clostridiales,Firmicutes,Clostridiaceae,Clostridia,Bacteria,,,Bacteria,Clostridiaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,168.0,1.8362662586,,,,
170,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Pseudobutyrivibrio,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Pseudobutyrivibrio,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Pseudobutyrivibrio,Bacteria,Pseudobutyrivibrio,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253APseudobutyrivibrio,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1068.0,11.6734069297,3.0,0.0507872016,,
171,organisms,Archaea:Euryarchaeota:Thermoplasmata:E2:Methanomassiliicoccaceae,2,Archaea:Euryarchaeota:Thermoplasmata:E2:Methanomassiliicoccaceae,E2,Euryarchaeota,Methanomassiliicoccaceae,Thermoplasmata,Archaea,,,Archaea,Methanomassiliicoccaceae,E2,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Archaea%253AEuryarchaeota%253AThermoplasmata%253AE2%253AMethanomassiliicoccaceae,MGYA00005314,229.0,1.8815216498,229.0,1.8815216498,4.0,0.032865007,4.0,0.0328731098,4.0,0.0437206252,,,,
172,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,,Bacteria,Veillonellaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,24.0,0.2623237512,,,,
173,organisms,Bacteria:Proteobacteria:Alphaproteobacteria:RF32,140,Bacteria:Proteobacteria:Alphaproteobacteria:RF32,RF32,Proteobacteria,,Alphaproteobacteria,Bacteria,,,Bacteria,RF32,Alphaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AAlphaproteobacteria%253ARF32,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,140.0,1.1502752444,140.0,1.1505588429,,,,,,
