,type,id,attributes_count,attributes.lineage,attributes.hierarchy.class,attributes.hierarchy.phylum,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
157,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,14,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,Coriobacteriia,Actinobacteria,Bacteria,Coriobacteriales,Bacteria,Coriobacteriaceae,Coriobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae,Coriobacteriaceae,,,MGYA00005330,28933.0,99.9930879558,179.0,0.6186279592,82.0,0.2833938137,82.0,0.2834819885,82.0,0.2918253319,,,,
158,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:luteciae,8,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:luteciae,Bacilli,Firmicutes,Bacteria,Lactobacillales,Bacteria,luteciae,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Aluteciae,Streptococcaceae,Streptococcus,luteciae,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,201.0,0.6946604458,178.0,0.6153633409,155.0,0.5516210541,154.0,0.6340840779,8.0,0.0737735153
159,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:minor,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:minor,Bacilli,Firmicutes,Bacteria,Lactobacillales,Bacteria,minor,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Aminor,Streptococcaceae,Streptococcus,minor,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,201.0,0.6946604458,178.0,0.6153633409,155.0,0.5516210541,154.0,0.6340840779,1.0,0.0092216894
160,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,8,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Butyrivibrio,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AButyrivibrio,Lachnospiraceae,Butyrivibrio,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,5177.0,18.4241432079,8.0,0.0329394326,,
161,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:equi,3,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:equi,Bacilli,Firmicutes,Bacteria,Lactobacillales,Bacteria,equi,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Aequi,Streptococcaceae,Streptococcus,equi,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,201.0,0.6946604458,178.0,0.6153633409,155.0,0.5516210541,154.0,0.6340840779,3.0,0.0276650682
162,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas,1436,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Megamonas,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AMegamonas,Veillonellaceae,Megamonas,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,1754.0,6.2422150254,1465.0,6.0320335982,,
163,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella:oxytoca,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella:oxytoca,Gammaproteobacteria,Proteobacteria,Bacteria,Enterobacteriales,Bacteria,oxytoca,Klebsiella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AKlebsiella%253Aoxytoca,Enterobacteriaceae,Klebsiella,oxytoca,MGYA00005330,28933.0,99.9930879558,627.0,2.1669258683,46.0,0.1589770175,40.0,0.1382838968,40.0,0.1423538204,1.0,0.0041174291,1.0,0.0092216894
164,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Citrobacter,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Citrobacter,Gammaproteobacteria,Proteobacteria,Bacteria,Enterobacteriales,Bacteria,Citrobacter,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ACitrobacter,Enterobacteriaceae,Citrobacter,,MGYA00005330,28933.0,99.9930879558,627.0,2.1669258683,46.0,0.1589770175,40.0,0.1382838968,40.0,0.1423538204,1.0,0.0041174291,,
165,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:gasigenes,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:gasigenes,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,gasigenes,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium%253Agasigenes,Clostridiaceae,Clostridium,gasigenes,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,417.0,1.4840385779,207.0,0.852307819,1.0,0.0092216894
166,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Clostridium:fimetarium,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Clostridium:fimetarium,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,fimetarium,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AClostridium%253Afimetarium,Lachnospiraceae,Clostridium,fimetarium,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,5177.0,18.4241432079,207.0,0.852307819,1.0,0.0092216894
167,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,93,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,pectinoschiza,Lachnospira,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnospira%253Apectinoschiza,Lachnospiraceae,Lachnospira,pectinoschiza,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,5177.0,18.4241432079,1276.0,5.2538395026,93.0,0.8576171155
168,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,147,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Roseburia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia,Lachnospiraceae,Roseburia,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,5177.0,18.4241432079,186.0,0.7658418084,,
169,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,247,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,Erysipelotrichi,Firmicutes,Bacteria,Erysipelotrichales,Bacteria,Erysipelotrichaceae,Erysipelotrichales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae,Erysipelotrichaceae,,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,824.0,2.8477622257,824.0,2.8486482749,824.0,2.9324887007,,,,
170,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:C39,10,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:C39,Betaproteobacteria,Proteobacteria,Bacteria,Rhodocyclales,Bacteria,C39,Rhodocyclaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ARhodocyclales%253ARhodocyclaceae%253AC39,Rhodocyclaceae,C39,,MGYA00005330,28933.0,99.9930879558,627.0,2.1669258683,565.0,1.952652497,16.0,0.0553135587,16.0,0.0569415282,10.0,0.0411742908,,
171,organisms,Bacteria:Tenericutes:Mollicutes:RF39,1,Bacteria:Tenericutes:Mollicutes:RF39,Mollicutes,Tenericutes,Bacteria,RF39,Bacteria,RF39,Mollicutes,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ATenericutes%253AMollicutes%253ARF39,,,,MGYA00005330,28933.0,99.9930879558,3.0,0.0103680664,3.0,0.0103680664,1.0,0.0034570974,,,,,,
172,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:plebeius,7,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:plebeius,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,plebeius,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aplebeius,Bacteroidaceae,Bacteroides,plebeius,MGYA00005330,28933.0,99.9930879558,16366.0,56.5612579921,16365.0,56.5578019699,16365.0,56.5753992948,3837.0,13.6552902239,3824.0,15.7450487915,7.0,0.0645518259
173,organisms,Bacteria:Proteobacteria:Betaproteobacteria:SC-I-84,2,Bacteria:Proteobacteria:Betaproteobacteria:SC-I-84,Betaproteobacteria,Proteobacteria,Bacteria,SC-I-84,Bacteria,SC-I-84,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ASC-I-84,,,,MGYA00005330,28933.0,99.9930879558,627.0,2.1669258683,565.0,1.952652497,2.0,0.0069141948,,,,,,
174,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:torques,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:torques,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,torques,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus%253Atorques,Lachnospiraceae,Ruminococcus,torques,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,5177.0,18.4241432079,366.0,1.5069790423,4.0,0.0368867577
175,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales,154,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,Bacteroidales,Bacteroidia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales,,,,MGYA00005330,28933.0,99.9930879558,16366.0,56.5612579921,16365.0,56.5578019699,16365.0,56.5753992948,,,,,,
176,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae,Gammaproteobacteria,Proteobacteria,Bacteria,Pasteurellales,Bacteria,Pasteurellaceae,Pasteurellales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae,Pasteurellaceae,,,MGYA00005330,28933.0,99.9930879558,627.0,2.1669258683,46.0,0.1589770175,6.0,0.0207425845,6.0,0.0213530731,,,,
177,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:stercorea,1365,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:stercorea,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,stercorea,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Astercorea,Prevotellaceae,Prevotella,stercorea,MGYA00005330,28933.0,99.9930879558,16366.0,56.5612579921,16365.0,56.5578019699,16365.0,56.5753992948,10719.0,38.1472650272,11833.0,48.7215382715,1365.0,12.5876060494
178,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:02d06,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:02d06,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,02d06,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253A02d06,Clostridiaceae,02d06,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,417.0,1.4840385779,1.0,0.0041174291,,
179,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia:satelles,10,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia:satelles,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,satelles,Shuttleworthia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AShuttleworthia%253Asatelles,Lachnospiraceae,Shuttleworthia,satelles,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,5177.0,18.4241432079,20.0,0.0823485815,10.0,0.0922168941
180,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:5-7N15,11,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:5-7N15,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,5-7N15,Bacteroidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253A5-7N15,Bacteroidaceae,5-7N15,,MGYA00005330,28933.0,99.9930879558,16366.0,56.5612579921,16365.0,56.5578019699,16365.0,56.5753992948,3837.0,13.6552902239,11.0,0.0452917199,,
181,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides,211,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,Parabacteroides,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides,Porphyromonadaceae,Parabacteroides,,MGYA00005330,28933.0,99.9930879558,16366.0,56.5612579921,16365.0,56.5578019699,16365.0,56.5753992948,272.0,0.9680059789,217.0,0.8934821098,,
182,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:ovatus,184,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:ovatus,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,ovatus,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aovatus,Bacteroidaceae,Bacteroides,ovatus,MGYA00005330,28933.0,99.9930879558,16366.0,56.5612579921,16365.0,56.5578019699,16365.0,56.5753992948,3837.0,13.6552902239,3824.0,15.7450487915,184.0,1.6967908521
183,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:longum,35,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:longum,Actinobacteria,Actinobacteria,Bacteria,Bifidobacteriales,Bacteria,longum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Alongum,Bifidobacteriaceae,Bifidobacterium,longum,MGYA00005330,28933.0,99.9930879558,179.0,0.6186279592,96.0,0.3317781234,88.0,0.304224573,88.0,0.3131784049,84.0,0.3458640425,35.0,0.3227591295
184,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,5,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,Erysipelotrichi,Firmicutes,Bacteria,Erysipelotrichales,Bacteria,dolichum,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Adolichum,Erysipelotrichaceae,Eubacterium,dolichum,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,824.0,2.8477622257,824.0,2.8486482749,824.0,2.9324887007,263.0,1.0828838473,5.0,0.0461084471
185,organisms,Bacteria:Firmicutes:Clostridia,1,Bacteria:Firmicutes:Clostridia,Clostridia,Firmicutes,Bacteria,,Bacteria,Clostridia,Firmicutes,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia,,,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,,,,,,,,
186,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Faecalibacterium:prausnitzii,1247,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Faecalibacterium:prausnitzii,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,prausnitzii,Faecalibacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AFaecalibacterium%253Aprausnitzii,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,2542.0,9.0465852877,1247.0,5.1344340594,1247.0,11.4994466986
187,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Marvinbryantia:formatexigens,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Marvinbryantia:formatexigens,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,formatexigens,Marvinbryantia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AMarvinbryantia%253Aformatexigens,Lachnospiraceae,Marvinbryantia,formatexigens,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,5177.0,18.4241432079,2.0,0.0082348582,2.0,0.0184433788
188,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae,35,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae,Gammaproteobacteria,Proteobacteria,Bacteria,Enterobacteriales,Bacteria,Enterobacteriaceae,Enterobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae,Enterobacteriaceae,,,MGYA00005330,28933.0,99.9930879558,627.0,2.1669258683,46.0,0.1589770175,40.0,0.1382838968,40.0,0.1423538204,,,,
189,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella:stercoris,2,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella:stercoris,Coriobacteriia,Actinobacteria,Bacteria,Coriobacteriales,Bacteria,stercoris,Collinsella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ACollinsella%253Astercoris,Coriobacteriaceae,Collinsella,stercoris,MGYA00005330,28933.0,99.9930879558,179.0,0.6186279592,82.0,0.2833938137,82.0,0.2834819885,82.0,0.2918253319,57.0,0.2346934574,2.0,0.0184433788
190,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Microbacteriaceae:Microbacterium,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Microbacteriaceae:Microbacterium,Actinobacteria,Actinobacteria,Bacteria,Actinomycetales,Bacteria,Microbacterium,Microbacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrobacteriaceae%253AMicrobacterium,Microbacteriaceae,Microbacterium,,MGYA00005330,28933.0,99.9930879558,179.0,0.6186279592,96.0,0.3317781234,8.0,0.0276567794,1.0,0.0035588455,1.0,0.0041174291,,
191,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus,392,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Coprococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ACoprococcus,Lachnospiraceae,Coprococcus,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,5177.0,18.4241432079,395.0,1.6263844855,,
192,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae,93,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Clostridiaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae,Clostridiaceae,,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,417.0,1.4840385779,,,,
193,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae:Lysinibacillus,3,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae:Lysinibacillus,Bacilli,Firmicutes,Bacteria,Bacillales,Bacteria,Lysinibacillus,Planococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253APlanococcaceae%253ALysinibacillus,Planococcaceae,Lysinibacillus,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,201.0,0.6946604458,13.0,0.0449422665,7.0,0.0249119186,3.0,0.0123522872,,
194,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae,45,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Veillonellaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae,Veillonellaceae,,,MGYA00005330,28933.0,99.9930879558,11748.0,40.6013478486,10723.0,37.0589251771,10699.0,36.9874853073,1754.0,6.2422150254,,,,
