,type,id,attributes_count,attributes.lineage,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.hierarchy.class,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.kingdom,attributes.hierarchy.species,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
160,organisms,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,119,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,Methanobacteriaceae,Methanobrevibacter,Methanobacteria,Methanobacteriales,Euryarchaeota,Archaea,,Archaea,Methanobrevibacter,Methanobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Archaea%253AEuryarchaeota%253AMethanobacteria%253AMethanobacteriales%253AMethanobacteriaceae%253AMethanobrevibacter,MGYA00005316,130.0,0.5731164308,130.0,0.5731164308,120.0,0.5290772012,120.0,0.529310573,120.0,0.6963384205,119.0,1.1129816685,,
161,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprosuis,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprosuis,Bacteroidaceae,Bacteroides,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,coprosuis,Bacteria,coprosuis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Acoprosuis,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,3852.0,22.3524632972,3827.0,35.7931163487,1.0,0.0342935528
162,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea:formicigenerans,8,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea:formicigenerans,Lachnospiraceae,Dorea,Clostridia,Clostridiales,Firmicutes,Bacteria,formicigenerans,Bacteria,formicigenerans,Dorea,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ADorea%253Aformicigenerans,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,2246.0,13.0331341032,161.0,1.505798728,8.0,0.2743484225
163,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Dehalobacteriaceae,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Dehalobacteriaceae,Dehalobacteriaceae,,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Dehalobacteriaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ADehalobacteriaceae,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,16.0,0.0928451227,,,,
164,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,3,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,Comamonadaceae,,Betaproteobacteria,Burkholderiales,Proteobacteria,Bacteria,,Bacteria,Comamonadaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae,MGYA00005316,22553.0,99.4268835692,869.0,3.8310629105,161.0,0.7098452449,157.0,0.6925146663,4.0,0.0232112807,,,,
165,organisms,Bacteria:Chlorobi:Chlorobia:Chlorobiales:Chlorobiaceae:Prosthecochloris,1,Bacteria:Chlorobi:Chlorobia:Chlorobiales:Chlorobiaceae:Prosthecochloris,Chlorobiaceae,Prosthecochloris,Chlorobia,Chlorobiales,Chlorobi,Bacteria,,Bacteria,Prosthecochloris,Chlorobiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AChlorobi%253AChlorobia%253AChlorobiales%253AChlorobiaceae%253AProsthecochloris,MGYA00005316,22553.0,99.4268835692,1.0,0.0044085879,1.0,0.0044089767,1.0,0.0044109214,1.0,0.0058028202,1.0,0.0093527871,,
166,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Robinsoniella:peoriensis,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Robinsoniella:peoriensis,Lachnospiraceae,Robinsoniella,Clostridia,Clostridiales,Firmicutes,Bacteria,peoriensis,Bacteria,peoriensis,Robinsoniella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARobinsoniella%253Apeoriensis,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,2246.0,13.0331341032,1.0,0.0093527871,1.0,0.0342935528
167,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Holdemania,2,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Holdemania,Erysipelotrichaceae,Holdemania,Erysipelotrichi,Erysipelotrichales,Firmicutes,Bacteria,,Bacteria,Holdemania,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AHoldemania,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,45.0,0.1984039504,45.0,0.1984914649,45.0,0.2611269077,2.0,0.0187055743,,
168,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Parvimonas,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Parvimonas,Tissierellaceae,Parvimonas,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Parvimonas,Tissierellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ATissierellaceae%253AParvimonas,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,2.0,0.0116056403,2.0,0.0187055743,,
169,organisms,Bacteria:Firmicutes:Clostridia:SHA-98,6,Bacteria:Firmicutes:Clostridia:SHA-98,,,Clostridia,SHA-98,Firmicutes,Bacteria,,Bacteria,SHA-98,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253ASHA-98,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,6.0,0.0264655286,,,,,,
170,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,40,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,Porphyromonadaceae,Dysgonomonas,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,,Bacteria,Dysgonomonas,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253ADysgonomonas,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,1513.0,8.7796669181,40.0,0.3741114852,,
171,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Dehalobacter_Syntrophobotulus,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Dehalobacter_Syntrophobotulus,Peptococcaceae,Dehalobacter_Syntrophobotulus,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Dehalobacter_Syntrophobotulus,Peptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptococcaceae%253ADehalobacter_Syntrophobotulus,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,15.0,0.0870423026,1.0,0.0093527871,,
172,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Syntrophococcus:sucromutans,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Syntrophococcus:sucromutans,Lachnospiraceae,Syntrophococcus,Clostridia,Clostridiales,Firmicutes,Bacteria,sucromutans,Bacteria,sucromutans,Syntrophococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ASyntrophococcus%253Asucromutans,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,2246.0,13.0331341032,2.0,0.0187055743,2.0,0.0685871056
173,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,46,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,Paraprevotellaceae,Paraprevotella,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,,Bacteria,Paraprevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253AParaprevotella,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,53.0,0.307549469,46.0,0.430228208,,
174,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerotruncus,8,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerotruncus,Ruminococcaceae,Anaerotruncus,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Anaerotruncus,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AAnaerotruncus,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,4406.0,25.5672256717,8.0,0.074822297,,
175,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nigrescens,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nigrescens,Prevotellaceae,Prevotella,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,nigrescens,Bacteria,nigrescens,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Anigrescens,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,444.0,2.5764521557,446.0,4.1713430602,2.0,0.0685871056
176,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,78,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,Porphyromonadaceae,,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,,Bacteria,Porphyromonadaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,1513.0,8.7796669181,,,,
177,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,Veillonellaceae,Phascolarctobacterium,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Phascolarctobacterium,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253APhascolarctobacterium,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,87.0,0.5048453548,2.0,0.0187055743,,
178,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Methylophilales,1,Bacteria:Proteobacteria:Betaproteobacteria:Methylophilales,,,Betaproteobacteria,Methylophilales,Proteobacteria,Bacteria,,Bacteria,Methylophilales,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AMethylophilales,MGYA00005316,22553.0,99.4268835692,869.0,3.8310629105,161.0,0.7098452449,1.0,0.0044109214,,,,,,
179,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella,2,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella,Enterobacteriaceae,Klebsiella,Gammaproteobacteria,Enterobacteriales,Proteobacteria,Bacteria,,Bacteria,Klebsiella,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AKlebsiella,MGYA00005316,22553.0,99.4268835692,869.0,3.8310629105,302.0,1.3315109563,284.0,1.2527016894,284.0,1.6480009285,2.0,0.0187055743,,
180,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,Paraprevotellaceae,Prevotella,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,,Bacteria,Prevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253APrevotella,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,53.0,0.307549469,446.0,4.1713430602,,
181,organisms,Bacteria:Lentisphaerae:Lentisphaeria:Victivallales:Victivallaceae:Victivallis:vadensis,4,Bacteria:Lentisphaerae:Lentisphaeria:Victivallales:Victivallaceae:Victivallis:vadensis,Victivallaceae,Victivallis,Lentisphaeria,Victivallales,Lentisphaerae,Bacteria,vadensis,Bacteria,vadensis,Victivallis,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ALentisphaerae%253ALentisphaeria%253AVictivallales%253AVictivallaceae%253AVictivallis%253Avadensis,MGYA00005316,22553.0,99.4268835692,18.0,0.0793545827,18.0,0.0793615802,18.0,0.0793965859,18.0,0.1044507631,4.0,0.0374111485,4.0,0.1371742112
182,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,71,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,Odoribacteraceae,Butyricimonas,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,,Bacteria,Butyricimonas,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AButyricimonas,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,750.0,4.352115128,71.0,0.6640478863,,
183,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,29,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,Coriobacteriaceae,,Coriobacteriia,Coriobacteriales,Actinobacteria,Bacteria,,Bacteria,Coriobacteriaceae,Coriobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae,MGYA00005316,22553.0,99.4268835692,69.0,0.3041925671,46.0,0.2028129271,46.0,0.2029023863,46.0,0.2669297278,,,,
184,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,3,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,Erysipelotrichaceae,Eubacterium,Erysipelotrichi,Erysipelotrichales,Firmicutes,Bacteria,dolichum,Bacteria,dolichum,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Adolichum,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,45.0,0.1984039504,45.0,0.1984914649,45.0,0.2611269077,4.0,0.0374111485,3.0,0.1028806584
185,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,Lachnospiraceae,Butyrivibrio,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Butyrivibrio,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AButyrivibrio,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,2246.0,13.0331341032,5.0,0.0467639357,,
186,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Clostridium:methylpentosum,32,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Clostridium:methylpentosum,Ruminococcaceae,Clostridium,Clostridia,Clostridiales,Firmicutes,Bacteria,methylpentosum,Bacteria,methylpentosum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AClostridium%253Amethylpentosum,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,4406.0,25.5672256717,156.0,1.4590347924,32.0,1.09739369
187,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:RFN20,1,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:RFN20,Erysipelotrichaceae,RFN20,Erysipelotrichi,Erysipelotrichales,Firmicutes,Bacteria,,Bacteria,RFN20,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ARFN20,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,45.0,0.1984039504,45.0,0.1984914649,45.0,0.2611269077,1.0,0.0093527871,,
188,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Dehalobacteriaceae:Dehalobacterium,15,Bacteria:Firmicutes:Clostridia:Clostridiales:Dehalobacteriaceae:Dehalobacterium,Dehalobacteriaceae,Dehalobacterium,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Dehalobacterium,Dehalobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ADehalobacteriaceae%253ADehalobacterium,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,16.0,0.0928451227,15.0,0.140291807,,
189,organisms,Bacteria:Proteobacteria:Betaproteobacteria:SBla14,2,Bacteria:Proteobacteria:Betaproteobacteria:SBla14,,,Betaproteobacteria,SBla14,Proteobacteria,Bacteria,,Bacteria,SBla14,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ASBla14,MGYA00005316,22553.0,99.4268835692,869.0,3.8310629105,161.0,0.7098452449,2.0,0.0088218429,,,,,,
190,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,Lachnospiraceae,Lachnospira,Clostridia,Clostridiales,Firmicutes,Bacteria,pectinoschiza,Bacteria,pectinoschiza,Lachnospira,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnospira%253Apectinoschiza,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,2246.0,13.0331341032,54.0,0.5050505051,2.0,0.0685871056
191,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,27,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,Lachnospiraceae,Roseburia,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Roseburia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,2246.0,13.0331341032,28.0,0.2618780397,,
192,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Plesiomonas:shigelloides,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Plesiomonas:shigelloides,Enterobacteriaceae,Plesiomonas,Gammaproteobacteria,Enterobacteriales,Proteobacteria,Bacteria,shigelloides,Bacteria,shigelloides,Plesiomonas,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253APlesiomonas%253Ashigelloides,MGYA00005316,22553.0,99.4268835692,869.0,3.8310629105,302.0,1.3315109563,284.0,1.2527016894,284.0,1.6480009285,1.0,0.0093527871,1.0,0.0342935528
193,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:PW3,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:PW3,Rikenellaceae,PW3,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,,Bacteria,PW3,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253APW3,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,1193.0,6.9227644635,3.0,0.0280583614,,
194,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:bifidum,2,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:bifidum,Bifidobacteriaceae,Bifidobacterium,Actinobacteria,Bifidobacteriales,Actinobacteria,Bacteria,bifidum,Bacteria,bifidum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Abifidum,MGYA00005316,22553.0,99.4268835692,69.0,0.3041925671,22.0,0.0969974869,15.0,0.0661638216,15.0,0.0870423026,14.0,0.1309390198,2.0,0.0685871056
195,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,16,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,Erysipelotrichaceae,,Erysipelotrichi,Erysipelotrichales,Firmicutes,Bacteria,,Bacteria,Erysipelotrichaceae,Erysipelotrichales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,45.0,0.1984039504,45.0,0.1984914649,45.0,0.2611269077,,,,
196,organisms,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae,4,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae,Verrucomicrobiaceae,,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobia,Bacteria,,Bacteria,Verrucomicrobiaceae,Verrucomicrobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AVerrucomicrobia%253AVerrucomicrobiae%253AVerrucomicrobiales%253AVerrucomicrobiaceae,MGYA00005316,22553.0,99.4268835692,476.0,2.0984878543,476.0,2.098672898,476.0,2.0995986061,476.0,2.7621424012,,,,
197,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,Lachnospiraceae,Lachnobacterium,Clostridia,Clostridiales,Firmicutes,Bacteria,,Bacteria,Lachnobacterium,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnobacterium,MGYA00005316,22553.0,99.4268835692,12464.0,54.9486399506,12332.0,54.3715003748,12306.0,54.280799259,2246.0,13.0331341032,2.0,0.0187055743,,
198,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:plebeius,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:plebeius,Bacteroidaceae,Bacteroides,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteria,plebeius,Bacteria,plebeius,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aplebeius,MGYA00005316,22553.0,99.4268835692,8305.0,36.6133227527,8293.0,36.5636435783,8293.0,36.5797715143,3852.0,22.3524632972,3827.0,35.7931163487,1.0,0.0342935528
