,type,id,attributes_count,attributes.lineage,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.family,attributes.hierarchy.class,attributes.hierarchy.kingdom,attributes.hierarchy.species,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
158,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,101,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Phascolarctobacterium,Bacteria,Phascolarctobacterium,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253APhascolarctobacterium,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,519.0,2.6420281002,101.0,0.6781709528,,
159,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,9,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,Bacteroidales,Bacteroidetes,Paraprevotellaceae,Bacteroidia,Bacteria,,Prevotella,Bacteria,Prevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253APrevotella,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,91.0,0.4632457748,1436.0,9.6421137447,,
160,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,184,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,Bacteroidales,Bacteroidetes,Odoribacteraceae,Bacteroidia,Bacteria,,Butyricimonas,Bacteria,Butyricimonas,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AButyricimonas,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,299.0,1.52209326,184.0,1.2354797556,,
161,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Slackia,6,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Slackia,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,,Slackia,Bacteria,Slackia,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ASlackia,MGYA00005320,21657.0,99.9676883309,327.0,1.5094165436,103.0,0.4754431315,103.0,0.4755089793,103.0,0.5243331297,6.0,0.0402873833,,
162,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,38,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,,,Bacteria,Coriobacteriaceae,Coriobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae,MGYA00005320,21657.0,99.9676883309,327.0,1.5094165436,103.0,0.4754431315,103.0,0.4755089793,103.0,0.5243331297,,,,
163,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,2,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,dolichum,Eubacterium,Bacteria,dolichum,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Adolichum,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,325.0,1.5001846381,325.0,1.5003924103,325.0,1.6544491957,4.0,0.0268582556,2.0,0.047973135
164,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae,2,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae,Bacillales,Firmicutes,Bacillaceae,Bacilli,Bacteria,,,Bacteria,Bacillaceae,Bacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,47.0,0.2169497784,7.0,0.0323161442,2.0,0.0101812258,,,,
165,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Clostridium:methylpentosum,67,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Clostridium:methylpentosum,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,methylpentosum,Clostridium,Bacteria,methylpentosum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AClostridium%253Amethylpentosum,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4267.0,21.7216452861,240.0,1.6114953334,67.0,1.607100024
166,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:RFN20,1,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:RFN20,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,,RFN20,Bacteria,RFN20,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ARFN20,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,325.0,1.5001846381,325.0,1.5003924103,325.0,1.6544491957,1.0,0.0067145639,,
167,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Gracilibacteraceae:Gracilibacter,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Gracilibacteraceae:Gracilibacter,Clostridiales,Firmicutes,Gracilibacteraceae,Clostridia,Bacteria,,Gracilibacter,Bacteria,Gracilibacter,Gracilibacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AGracilibacteraceae%253AGracilibacter,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,2.0,0.0101812258,2.0,0.0134291278,,
168,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas,191,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Megamonas,Bacteria,Megamonas,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AMegamonas,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,519.0,2.6420281002,193.0,1.2959108306,,
169,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae:Salinispora,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae:Salinispora,Burkholderiales,Proteobacteria,Burkholderiaceae,Betaproteobacteria,Bacteria,,Salinispora,Bacteria,Salinispora,Burkholderiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253ABurkholderiaceae%253ASalinispora,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,766.0,3.5363094963,7.0,0.0356342904,1.0,0.0067145639,,
170,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Dehalobacteriaceae:Dehalobacterium,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Dehalobacteriaceae:Dehalobacterium,Clostridiales,Firmicutes,Dehalobacteriaceae,Clostridia,Bacteria,,Dehalobacterium,Bacteria,Dehalobacterium,Dehalobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ADehalobacteriaceae%253ADehalobacterium,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,1.0,0.0050906129,1.0,0.0067145639,,
171,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella:oxytoca,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella:oxytoca,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,oxytoca,Klebsiella,Bacteria,oxytoca,Klebsiella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AKlebsiella%253Aoxytoca,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,32.0,0.1477104874,16.0,0.0738654725,16.0,0.0814498066,2.0,0.0134291278,1.0,0.0239865675
172,organisms,Bacteria:Proteobacteria:Betaproteobacteria:SBla14,1,Bacteria:Proteobacteria:Betaproteobacteria:SBla14,SBla14,Proteobacteria,,Betaproteobacteria,Bacteria,,,Bacteria,SBla14,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ASBla14,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,1.0,0.004616592,,,,,,
173,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,35,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Ruminococcus,Bacteria,Ruminococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,1293.0,8.6819311086,,
174,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,25,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,pectinoschiza,Lachnospira,Bacteria,pectinoschiza,Lachnospira,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnospira%253Apectinoschiza,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,717.0,4.8143423085,25.0,0.5996641881
175,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,354,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Roseburia,Bacteria,Roseburia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,509.0,3.4177130195,,
176,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:PW3,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:PW3,Bacteroidales,Bacteroidetes,Rikenellaceae,Bacteroidia,Bacteria,,PW3,Bacteria,PW3,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253APW3,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,364.0,1.8529830992,1.0,0.0067145639,,
177,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,294,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,,,Bacteria,Erysipelotrichaceae,Erysipelotrichales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,325.0,1.5001846381,325.0,1.5003924103,325.0,1.6544491957,,,,
178,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Peptoniphilus,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Peptoniphilus,Clostridiales,Firmicutes,Tissierellaceae,Clostridia,Bacteria,,Peptoniphilus,Bacteria,Peptoniphilus,Tissierellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ATissierellaceae%253APeptoniphilus,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,7.0,0.0356342904,2.0,0.0134291278,,
179,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,26,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Lachnobacterium,Bacteria,Lachnobacterium,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnobacterium,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,26.0,0.1745786611,,
180,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae,Clostridiales,Firmicutes,Peptococcaceae,Clostridia,Bacteria,,,Bacteria,Peptococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptococcaceae,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,3.0,0.0152718387,,,,
181,organisms,Bacteria:Proteobacteria:Betaproteobacteria:SC-I-84,2,Bacteria:Proteobacteria:Betaproteobacteria:SC-I-84,SC-I-84,Proteobacteria,,Betaproteobacteria,Bacteria,,,Bacteria,SC-I-84,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ASC-I-84,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,2.0,0.0092331841,,,,,,
182,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:torques,6,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:torques,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,torques,Ruminococcus,Bacteria,torques,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus%253Atorques,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,1293.0,8.6819311086,6.0,0.1439194051
183,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales,55,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales,Bacteroidales,Bacteroidetes,,Bacteroidia,Bacteria,,,Bacteria,Bacteroidales,Bacteroidia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,,,,,,
184,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae,Lactobacillales,Firmicutes,Streptococcaceae,Bacilli,Bacteria,,,Bacteria,Streptococcaceae,Lactobacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,47.0,0.2169497784,29.0,0.1338811689,28.0,0.1425371615,,,,
185,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:stercorea,27,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:stercorea,Bacteroidales,Bacteroidetes,Prevotellaceae,Bacteroidia,Bacteria,stercorea,Prevotella,Bacteria,stercorea,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Astercorea,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,1433.0,7.2948482997,1436.0,9.6421137447,27.0,0.6476373231
186,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:02d06,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:02d06,Clostridiales,Firmicutes,Clostridiaceae,Clostridia,Bacteria,,02d06,Bacteria,02d06,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253A02d06,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,267.0,1.3591936469,1.0,0.0067145639,,
187,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia:satelles,11,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia:satelles,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,satelles,Shuttleworthia,Bacteria,satelles,Shuttleworthia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AShuttleworthia%253Asatelles,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,23.0,0.1544349694,11.0,0.2638522427
188,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Thermosinus,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Thermosinus,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Thermosinus,Bacteria,Thermosinus,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AThermosinus,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,519.0,2.6420281002,1.0,0.0067145639,,
189,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:5-7N15,31,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:5-7N15,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,,5-7N15,Bacteria,5-7N15,Bacteroidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253A5-7N15,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,5627.0,28.6448788434,31.0,0.2081514806,,
190,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides,204,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,Parabacteroides,Bacteria,Parabacteroides,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,418.0,2.1278761963,328.0,2.2023769556,,
191,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:ovatus,246,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:ovatus,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,ovatus,Bacteroides,Bacteria,ovatus,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aovatus,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,5627.0,28.6448788434,5593.0,37.5545558316,246.0,5.9006956105
192,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:longum,41,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:longum,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Actinobacteria,Bacteria,longum,Bifidobacterium,Bacteria,longum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Alongum,MGYA00005320,21657.0,99.9676883309,327.0,1.5094165436,220.0,1.0155096012,214.0,0.9879506948,214.0,1.0893911627,204.0,1.3697710334,41.0,0.9834492684
193,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Faecalibacterium:prausnitzii,1315,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Faecalibacterium:prausnitzii,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,prausnitzii,Faecalibacterium,Bacteria,prausnitzii,Faecalibacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AFaecalibacterium%253Aprausnitzii,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4267.0,21.7216452861,1315.0,8.8296515141,1315.0,31.5423362917
194,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Paenibacillaceae:Paenibacillus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Paenibacillaceae:Paenibacillus,Bacillales,Firmicutes,Paenibacillaceae,Bacilli,Bacteria,,Paenibacillus,Bacteria,Paenibacillus,Paenibacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253APaenibacillaceae%253APaenibacillus,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,47.0,0.2169497784,7.0,0.0323161442,1.0,0.0050906129,1.0,0.0067145639,,
195,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,Klebsiella,Bacteria,Klebsiella,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AKlebsiella,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,32.0,0.1477104874,16.0,0.0738654725,16.0,0.0814498066,2.0,0.0134291278,,
196,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,15,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Butyrivibrio,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Butyrivibrio,Bacteria,Butyrivibrio,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AButyrivibrio,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,15.0,0.1007184583,,
197,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae,11,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,,Bacteria,Enterobacteriaceae,Enterobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,32.0,0.1477104874,16.0,0.0738654725,16.0,0.0814498066,,,,
