,closed_antecedents,closed_consequents,length_antecedents,length_consequents,origin_sample_antecedents,origin_sample_consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,closed_antecedents_consequents,numbers,category
165,"['#ANT_Collinsella_aerofaciens', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Bifidobacterium_longum'],6,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]",0.6,0.825,0.6,1.0,1.212121212121212,0.105,inf,0.4375000000000002,"['#ANT_Collinsella_aerofaciens', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Bifidobacterium_longum']",166,species
166,"['#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Collinsella_aerofaciens'],6,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]]",0.6,0.925,0.6,1.0,1.081081081081081,0.04499999999999993,inf,0.1874999999999997,"['#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Collinsella_aerofaciens']",167,species
167,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_adolescentis']",['#CON_Dorea_formicigenerans'],6,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]",0.6,0.775,0.6,1.0,1.290322580645161,0.135,inf,0.5625000000000001,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_adolescentis', '#CON_Dorea_formicigenerans']",168,species
168,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Faecalibacterium_prausnitzii'],6,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Faecalibacterium_prausnitzii']",169,species
169,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Roseburia_faecis'],6,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]",0.6,0.8,0.6,1.0,1.25,0.12,inf,0.5,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Roseburia_faecis']",170,species
170,"['#ANT_Collinsella_aerofaciens', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Bifidobacterium_longum'],6,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]",0.6,0.825,0.6,1.0,1.212121212121212,0.105,inf,0.4375000000000002,"['#ANT_Collinsella_aerofaciens', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Bifidobacterium_longum']",171,species
171,"['#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Collinsella_aerofaciens'],6,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]]",0.625,0.925,0.6,0.96,1.037837837837838,0.02187499999999998,1.874999999999997,0.09722222222222213,"['#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Collinsella_aerofaciens']",172,species
172,"['#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_adolescentis']",['#CON_Dorea_formicigenerans'],6,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]",0.6,0.775,0.6,1.0,1.290322580645161,0.135,inf,0.5625000000000001,"['#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_adolescentis', '#CON_Dorea_formicigenerans']",173,species
173,"['#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Faecalibacterium_prausnitzii'],6,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Faecalibacterium_prausnitzii']",174,species
174,"['#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Roseburia_faecis'],6,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]",0.6,0.8,0.6,1.0,1.25,0.12,inf,0.5,"['#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Roseburia_faecis']",175,species
175,"['#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Parabacteroides_distasonis'],6,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]",0.625,0.95,0.6,0.96,1.010526315789474,0.006249999999999978,1.25,0.02777777777777768,"['#ANT_Bifidobacterium_longum', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Parabacteroides_distasonis']",176,species
176,"['#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Bifidobacterium_longum'],6,1,"[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]",0.6,0.825,0.6,1.0,1.212121212121212,0.105,inf,0.4375000000000002,"['#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Bifidobacterium_longum']",177,species
177,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_adolescentis']",['#CON_Faecalibacterium_prausnitzii'],6,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_adolescentis', '#CON_Faecalibacterium_prausnitzii']",178,species
